client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,purchases,total_investment,avg_purchase_price,avg_area_sqft,avg_price_per_sqft,towers,segment,cluster,is_loan,is_investment
C1650,Individual,M,USA,Washington,Investment,2,No,Website,57.6,3,1065238.5,355079.5,1057.95,324.96413199998216,3,Value-Oriented Buyers,0,0,1
C1651,Individual,M,USA,California,Investment,4,No,Website,80.7,3,962066.42,320688.80666666664,880.66,360.4368684454,3,Value-Oriented Buyers,0,0,1
C1652,Individual,M,USA,Nevada,Investment,4,Yes,Client,62.6,3,1078933.8,359644.60000000003,1168.3833333333334,304.82777574872546,3,Value-Oriented Buyers,0,1,1
C1653,Individual,F,USA,Colorado,Investment,4,Yes,Website,52.5,4,957106.48,239276.62,860.9325,281.1811658250624,4,Value-Oriented Buyers,0,1,1
C1654,Individual,F,USA,California,Home,1,No,Website,58.3,4,1250065.38,312516.34500000003,951.6375,323.5165817147669,4,Value-Oriented Buyers,0,0,0
C1655,Individual,F,USA,Texas,Investment,2,No,Website,61.2,3,974749.8,324916.60000000003,1088.5866666666668,300.4113056393208,3,Value-Oriented Buyers,0,0,1
C1656,Individual,M,Belgium,Wallonia,Investment,4,Yes,Website,35.3,4,1401657.84,350414.46,1182.3725,289.62293653298065,4,Premium Home Buyers,1,1,1
C1657,Individual,M,USA,California,Home,2,No,Website,68.2,4,1316624.69,329156.1725,1023.9675,321.1115919129062,4,Value-Oriented Buyers,0,0,0
C1658,Individual,M,USA,California,Home,5,No,Agency,56.1,4,1243178.6,310794.65,984.12,320.1370625802807,4,Value-Oriented Buyers,0,0,0
C1659,Individual,M,Denmark,Zealand,Home,4,No,Website,80.3,4,1576416.87,394104.2175,1307.3,301.7876767541033,4,Premium Home Buyers,1,0,0
C1660,Individual,M,USA,Nevada,Home,4,Yes,Website,86.3,4,1330046.48,332511.62,1068.57,310.73477975168214,4,Value-Oriented Buyers,0,1,0
C1661,Individual,M,USA,Washington,Home,4,No,Agency,51.0,3,1511063.27,503687.75666666665,1599.3433333333332,314.9340105075308,3,Premium Home Buyers,1,0,0
C1662,Individual,M,Russia,Tatarstan,Home,4,No,Website,59.2,4,1505862.74,376465.685,1320.35,285.37035996288023,4,Premium Home Buyers,1,0,0
C1663,Individual,M,USA,Colorado,Investment,3,No,Agency,49.2,3,926064.21,308688.07,1042.71,292.3087106115556,3,Value-Oriented Buyers,0,0,1
C1664,Individual,F,France,Occitanie,Investment,5,No,Agency,57.0,3,1390001.73,463333.91,1445.2933333333333,332.6023263940588,3,Premium Home Buyers,1,0,1
C1665,Individual,M,USA,Arizona,Home,5,No,Website,30.7,4,966971.19,241742.7975,827.2,294.3926755337411,4,Value-Oriented Buyers,0,0,0
C1666,Individual,F,USA,Ohio,Home,2,No,Website,64.0,3,706503.5900000001,235501.19666666668,736.0433333333334,319.24500925247025,3,Value-Oriented Buyers,0,0,0
C1667,Individual,F,USA,California,Investment,4,No,Agency,58.7,3,831811.52,277270.50666666665,862.11,321.57952434932054,3,Value-Oriented Buyers,0,0,1
C1668,Individual,M,Australia,Victoria,Home,5,No,Website,68.7,4,1046863.21,261715.8025,872.2,307.7397747029087,4,Value-Oriented Buyers,0,0,0
C1669,Individual,M,Canada,Alberta,Investment,3,Yes,Agency,66.1,4,948271.34,237067.835,837.5225,284.230321631763,4,Value-Oriented Buyers,0,1,1
C1670,Individual,F,USA,Colorado,Home,3,Yes,Website,55.9,4,1356021.03,339005.2575,1076.59,312.6568888586028,4,Value-Oriented Buyers,0,1,0
C1671,Individual,F,USA,California,Home,3,No,Agency,77.9,4,1329236.75,332309.1875,1120.62,288.7153700965629,4,Value-Oriented Buyers,0,0,0
C1672,Individual,F,USA,Nevada,Investment,4,No,Website,51.9,3,728363.1699999999,242787.7233333333,889.9166666666666,276.4154515498197,3,Value-Oriented Buyers,0,0,1
C1673,Individual,F,USA,Washington,Home,1,Yes,Website,34.4,4,1803634.76,450908.69,1422.9925,310.9460331246886,4,Premium Home Buyers,1,1,0
C1674,Individual,F,USA,California,Home,5,Yes,Website,84.6,4,1614623.53,403655.8825,1268.7075,319.73468147134105,4,Premium Home Buyers,1,1,0
C1675,Individual,F,Canada,Alberta,Investment,5,No,Website,41.0,3,918037.68,306012.56,1012.96,298.41753618416203,3,Value-Oriented Buyers,0,0,1
C1676,Individual,F,USA,Washington,Home,2,No,Website,26.9,4,1251637.0,312909.25,1019.1225,308.950924981104,4,Value-Oriented Buyers,0,0,0
C1677,Individual,M,USA,Texas,Home,1,Yes,Website,61.6,3,942915.18,314305.06,975.9433333333332,324.63653231730336,3,Value-Oriented Buyers,0,1,0
C1678,Individual,M,USA,California,Home,1,Yes,Agency,65.2,3,1377654.29,459218.0966666667,1650.4733333333334,277.8971589619036,3,Premium Home Buyers,1,1,0
C1679,Individual,F,USA,Nevada,Investment,4,No,Website,40.4,3,1194618.9,398206.3,1268.0466666666669,302.3682114511598,3,Premium Home Buyers,1,0,1
C1680,Individual,F,USA,California,Investment,4,No,Agency,26.9,3,665078.77,221692.9233333333,692.13,322.26527070857014,3,Value-Oriented Buyers,0,0,1
C1681,Individual,M,USA,Oregon,Home,3,Yes,Client,65.0,4,1408304.94,352076.235,1156.7625,302.14952941529555,4,Premium Home Buyers,1,1,0
C1682,Individual,F,USA,Nevada,Home,2,No,Website,38.8,4,1469905.41,367476.3525,1257.0925,301.3156548240538,4,Premium Home Buyers,1,0,0
C1683,Individual,F,USA,Oregon,Investment,1,No,Client,26.7,4,1410114.6,352528.65,1144.74,303.8628075737084,4,Premium Home Buyers,1,0,1
C1684,Individual,F,USA,Colorado,Investment,4,No,Website,49.6,4,1109440.17,277360.0425,883.4825000000001,311.62255236789474,4,Value-Oriented Buyers,0,0,1
C1685,Individual,F,USA,California,Home,5,No,Agency,49.2,3,1109623.75,369874.5833333333,1274.52,290.4557343966067,3,Premium Home Buyers,1,0,0
C1686,Individual,M,USA,California,Investment,2,Yes,Agency,49.5,4,1214377.82,303594.455,1073.905,278.523494239301,4,Value-Oriented Buyers,0,1,1
C1687,Individual,M,USA,California,Home,4,Yes,Website,59.2,4,1026117.62,256529.405,935.37,286.70853217155127,4,Value-Oriented Buyers,0,1,0
C1688,Individual,F,USA,Oregon,Home,5,No,Client,30.3,3,1314384.27,438128.09,1281.9566666666667,343.9541576576939,3,Premium Home Buyers,1,0,0
C1689,Individual,F,USA,Oregon,Investment,1,Yes,Client,41.5,3,896100.8,298700.26666666666,973.09,310.7623308696199,3,Value-Oriented Buyers,0,1,1
C1690,Individual,M,Denmark,North Denmark,Home,2,Yes,Agency,75.0,3,1662639.06,554213.02,1754.9366666666667,316.11518008644987,3,Premium Home Buyers,1,1,0
C1691,Individual,M,USA,Arizona,Home,5,No,Website,80.4,4,1212731.6,303182.9,984.9525,304.6012430367134,4,Value-Oriented Buyers,0,0,0
C1692,Individual,M,Canada,Ontario,Home,5,Yes,Agency,35.0,4,1165619.91,291404.97750000004,984.9525,292.5648538941497,4,Value-Oriented Buyers,0,1,0
C1693,Individual,M,Belgium,Flanders,Home,1,No,Website,35.7,4,1557035.08,389258.77,1342.1525,290.03931532577434,4,Premium Home Buyers,1,0,0
C1694,Individual,F,USA,Virginia,Home,5,No,Agency,69.1,4,1457395.73,364348.9325,1202.695,302.1616200824728,4,Premium Home Buyers,1,0,0
C1695,Individual,F,Belgium,Flanders,Home,5,No,Website,70.7,3,975866.19,325288.73,1111.2966666666666,294.023074241983,3,Value-Oriented Buyers,0,0,0
C1696,Individual,F,USA,Florida,Home,1,No,Website,39.5,4,1316025.35,329006.3375,1092.085,305.0634382600898,4,Value-Oriented Buyers,0,0,0
C1697,Individual,F,Belgium,Brussels,Home,2,No,Client,46.1,4,802813.26,200703.315,700.7825,287.30900099510274,4,Value-Oriented Buyers,0,0,0
C1698,Individual,M,UK,Northern Ireland,Home,4,Yes,Website,76.3,3,764529.97,254843.32333333333,901.6266666666668,302.7039435252766,3,Value-Oriented Buyers,0,1,0
C1699,Individual,M,Australia,Western Australia,Home,3,Yes,Agency,57.1,4,1161971.24,290492.81,946.6525,313.0342206759192,4,Value-Oriented Buyers,0,1,0
C1700,Individual,M,USA,Nevada,Home,3,No,Website,83.3,4,1293648.37,323412.0925,1050.5725,303.08159632381387,4,Value-Oriented Buyers,0,0,0
C1701,Individual,F,USA,Arizona,Home,1,No,Website,44.1,3,916043.72,305347.9066666667,979.0866666666668,311.0266003046787,3,Value-Oriented Buyers,0,0,0
C1702,Individual,M,USA,Washington,Investment,5,Yes,Website,36.4,3,1259181.49,419727.1633333333,1477.03,285.1389583831844,3,Premium Home Buyers,1,1,1
C1703,Individual,M,USA,Texas,Investment,4,No,Agency,27.0,3,868665.77,289555.25666666665,980.87,295.0443316591397,3,Value-Oriented Buyers,0,0,1
C1704,Individual,F,Denmark,Capital Region,Home,4,No,Agency,63.5,3,1131490.64,377163.5466666667,1251.25,306.1192528290906,3,Premium Home Buyers,1,0,0
C1705,Individual,M,USA,Virginia,Investment,3,Yes,Website,46.7,3,1031987.68,343995.8933333333,1049.3066666666666,330.6228903297424,3,Value-Oriented Buyers,0,1,1
C1706,Individual,M,USA,California,Home,3,Yes,Website,50.2,4,1417221.48,354305.37,1128.9675,312.54350431448387,4,Premium Home Buyers,1,1,0
C1707,Individual,M,USA,Georgia,Home,1,Yes,Website,52.9,3,770609.62,256869.8733333333,899.7566666666667,285.6765073879488,3,Value-Oriented Buyers,0,1,0
C1708,Individual,F,Germany,Hesse,Home,1,Yes,Agency,40.2,3,854426.52,284808.84,897.3100000000001,317.17739036916583,3,Value-Oriented Buyers,0,1,0
C1709,Individual,F,USA,Arizona,Investment,3,No,Agency,79.9,3,1336416.16,445472.0533333334,1513.17,296.7134929184651,3,Premium Home Buyers,1,0,1
C1710,Individual,M,Canada,Alberta,Investment,2,Yes,Website,69.2,3,1027918.12,342639.3733333333,1156.0800000000002,299.5343200974216,3,Value-Oriented Buyers,0,1,1
C1711,Individual,F,USA,California,Investment,3,Yes,Website,45.0,4,1015613.11,253903.2775,836.9425,301.6297150025923,4,Value-Oriented Buyers,0,1,1
C1712,Individual,M,France,Occitanie,Home,5,No,Website,55.4,4,1280242.15,320060.5375,1102.08,284.99082648560284,4,Value-Oriented Buyers,0,0,0
C1713,Individual,F,USA,Oregon,Home,1,No,Website,45.0,4,1401670.4500000002,350417.61250000005,1186.5225,299.5828557316812,4,Premium Home Buyers,1,0,0
C1714,Individual,M,USA,Colorado,Home,3,No,Website,78.3,4,1054289.58,263572.395,823.6625,317.55619033461386,4,Value-Oriented Buyers,0,0,0
C1715,Individual,F,USA,Florida,Home,3,Yes,Agency,63.3,4,987214.18,246803.545,900.39,278.10999869222815,4,Value-Oriented Buyers,0,1,0
C1716,Individual,F,USA,California,Home,1,No,Website,45.8,3,1027286.48,342428.82666666666,1129.1766666666665,305.4102943450733,3,Value-Oriented Buyers,0,0,0
C1717,Individual,F,USA,California,Home,4,Yes,Website,84.6,3,915606.07,305202.0233333334,980.87,314.2243881035072,3,Value-Oriented Buyers,0,1,0
C1718,Individual,F,USA,California,Home,1,No,Website,31.2,4,1362121.47,340530.3675,1150.74,292.8885679581756,4,Value-Oriented Buyers,0,0,0
C1719,Company,M,USA,Florida,Home,2,No,Agency,65.8,3,1178759.88,392919.96,1263.8633333333337,306.424004419429,3,Premium Home Buyers,1,0,0
C1720,Individual,F,USA,California,Home,5,Yes,Website,29.8,4,1396671.77,349167.9425,1122.0925,297.0329485289227,4,Premium Home Buyers,1,1,0
C1721,Individual,M,USA,Nevada,Home,2,No,Agency,39.8,4,1282729.71,320682.4275,1034.0675,312.34045324566085,4,Value-Oriented Buyers,0,0,0
C1722,Individual,F,USA,Nevada,Home,3,No,Website,43.7,4,1676365.72,419091.43,1307.3,316.41776276322054,4,Premium Home Buyers,1,0,0
C1723,Individual,F,Canada,Quebec,Home,2,Yes,Agency,28.5,4,1084602.42,271150.605,900.39,302.1917680151976,4,Value-Oriented Buyers,0,1,0
C1724,Individual,M,USA,Virginia,Home,4,No,Website,70.1,4,1646338.36,411584.59,1358.9675,303.2320621348912,4,Premium Home Buyers,1,0,0
C1725,Individual,F,USA,Nevada,Home,3,Yes,Website,66.7,4,1352500.23,338125.0575,1167.3975,287.4406613645518,4,Value-Oriented Buyers,0,1,0
C1726,Individual,F,UK,Northern Ireland,Home,3,No,Website,78.0,3,1141107.24,380369.08,1193.7733333333333,313.2034401726428,3,Premium Home Buyers,1,0,0
C1727,Individual,F,USA,New York,Home,3,No,Website,81.2,4,1563834.42,390958.605,1210.7375,320.6079556484317,4,Premium Home Buyers,1,0,0
C1728,Individual,F,USA,Oregon,Home,3,Yes,Client,82.0,4,1436312.58,359078.145,1225.265,295.6569757995166,4,Premium Home Buyers,1,1,0
C1729,Individual,M,Canada,British Columbia,Home,3,Yes,Website,71.1,3,956356.54,318785.51333333337,1090.7733333333333,294.2767649787167,3,Value-Oriented Buyers,0,1,0
C1730,Individual,M,Mexico,Puebla,Investment,5,Yes,Agency,46.7,3,796432.48,265477.49333333335,922.69,304.429764768141,3,Value-Oriented Buyers,0,1,1
C1731,Individual,M,USA,California,Home,4,Yes,Website,54.6,4,1172220.11,293055.0275,966.56,302.3180812885299,4,Value-Oriented Buyers,0,1,0
C1732,Individual,F,Canada,Alberta,Investment,2,No,Agency,56.1,3,1551003.84,517001.28,1654.4733333333334,310.37843214645176,3,Premium Home Buyers,1,0,1
C1733,Individual,F,USA,California,Home,3,Yes,Agency,78.3,4,1179975.09,294993.7725,1009.9325,294.50705713935673,4,Value-Oriented Buyers,0,1,0
C1734,Individual,M,USA,California,Home,5,No,Website,51.6,3,1078504.94,359501.64666666667,1254.503333333333,287.62689520148655,3,Value-Oriented Buyers,0,0,0
C1735,Individual,F,USA,Utah,Investment,3,No,Website,57.1,3,1139995.98,379998.66,1258.4,302.8156642584218,3,Premium Home Buyers,1,0,1
C1736,Individual,F,USA,California,Investment,4,Yes,Website,36.9,4,1482243.88,370560.97,1122.0925,328.14439261830523,4,Premium Home Buyers,1,1,1
C1737,Individual,F,USA,California,Investment,3,No,Website,33.6,3,1060946.57,353648.8566666667,1090.7733333333333,314.2633334681182,3,Value-Oriented Buyers,0,0,1
C1738,Individual,F,USA,California,Home,5,No,Website,49.5,3,861195.69,287065.23,1016.7633333333332,282.88587837123106,3,Value-Oriented Buyers,0,0,0
C1739,Individual,M,Russia,Novosibirsk,Investment,3,Yes,Website,41.5,4,998344.48,249586.12,872.2,288.33520145178574,4,Value-Oriented Buyers,0,1,1
C1740,Individual,F,USA,California,Home,5,Yes,Website,74.9,4,1439013.34,359753.335,1164.015,307.0593540082527,4,Premium Home Buyers,1,1,0
C1741,Individual,M,USA,Virginia,Home,5,No,Website,50.3,4,1310713.04,327678.26,1140.38,286.45206726248955,4,Value-Oriented Buyers,0,0,0
C1742,Company,F,USA,California,Home,5,No,Agency,38.0,3,1177856.21,392618.7366666666,1431.79,274.7544256022332,3,Premium Home Buyers,1,0,0
C1743,Individual,F,Belgium,Flanders,Home,1,No,Client,80.0,3,839069.28,279689.76,881.7833333333333,319.0075732434343,3,Value-Oriented Buyers,0,0,0
C1744,Individual,M,Russia,Krasnodar Krai,Investment,1,No,Website,64.7,4,1320002.42,330000.605,1092.085,301.5117315139141,4,Value-Oriented Buyers,0,0,1
C1745,Individual,F,USA,California,Home,1,No,Website,50.1,3,1261495.5,420498.5,1487.66,280.7719039409577,3,Premium Home Buyers,1,0,0
C1746,Individual,F,Belgium,Flanders,Home,3,No,Website,67.2,3,793835.85,264611.95,874.19,302.9506099231338,3,Value-Oriented Buyers,0,0,0
C1747,Individual,M,USA,Colorado,Home,5,No,Client,61.5,3,1016661.44,338887.14666666667,1059.15,317.6114204798318,3,Value-Oriented Buyers,0,0,0
C1748,Individual,M,USA,California,Home,4,Yes,Website,75.7,3,1112272.46,370757.4866666666,1274.52,280.4257829967007,3,Premium Home Buyers,1,1,0
C1749,Individual,M,USA,California,Home,3,No,Website,70.2,3,832665.62,277555.20666666667,862.1066666666666,318.0841354769656,3,Value-Oriented Buyers,0,0,0
C1750,Company,M,USA,Colorado,Home,3,No,Website,34.7,4,1497163.73,374290.9325,1150.2,319.1962965144884,4,Premium Home Buyers,1,0,0
C1751,Individual,F,USA,Ohio,Home,5,No,Website,71.5,4,873120.47,218280.1175,700.7825,313.9507915163995,4,Value-Oriented Buyers,0,0,0
C1752,Individual,M,USA,California,Investment,1,Yes,Website,46.2,3,1119600.47,373200.1566666667,1152.5966666666666,325.0645982282876,3,Premium Home Buyers,1,1,1
C1753,Individual,M,USA,Georgia,Investment,3,Yes,Website,80.6,3,770077.48,256692.4933333333,964.2666666666668,271.92747710239416,3,Value-Oriented Buyers,0,1,1
C1754,Individual,M,USA,Virginia,Home,2,Yes,Website,30.7,3,1361555.24,453851.7466666666,1471.9,308.51221790292374,3,Premium Home Buyers,1,1,0
C1755,Individual,M,USA,Nevada,Home,1,Yes,Website,28.0,3,672116.9199999999,224038.9733333333,776.2433333333333,291.2794061361219,3,Value-Oriented Buyers,0,1,0
C1756,Individual,M,USA,Utah,Home,1,No,Website,36.4,4,1481404.39,370351.0975,1146.015,316.9999275497431,4,Premium Home Buyers,1,0,0
C1757,Individual,M,Germany,Bavaria,Home,3,No,Client,41.6,3,1125366.62,375122.2066666667,1182.08,312.9002365862627,3,Premium Home Buyers,1,0,0
C1758,Individual,M,USA,Oregon,Investment,4,Yes,Agency,41.6,4,1006481.18,251620.295,801.065,322.22479406959104,4,Value-Oriented Buyers,0,1,1
C1759,Individual,M,USA,California,Investment,1,No,Website,51.8,4,1031917.22,257979.305,831.47,305.59196385787004,4,Value-Oriented Buyers,0,0,1
C1760,Individual,F,Belgium,Brussels,Home,2,No,Website,51.1,4,1454358.32,363589.58,1265.3825,283.6825652988262,4,Premium Home Buyers,1,0,0
C1761,Individual,M,USA,Washington,Home,1,No,Website,71.0,4,1181772.43,295443.1075,972.335,302.57946679209863,4,Value-Oriented Buyers,0,0,0
C1762,Individual,M,USA,Virginia,Home,1,No,Website,62.6,3,1023352.22,341117.4066666667,1090.9466666666667,317.2323805797633,3,Value-Oriented Buyers,0,0,0
C1763,Individual,F,USA,New York,Home,3,No,Website,71.7,4,1789381.67,447345.4175,1374.585,323.51236718050524,4,Premium Home Buyers,1,0,0
C1764,Individual,F,USA,Nevada,Home,2,No,Agency,80.3,4,1668335.18,417083.795,1338.9,304.35156626894207,4,Premium Home Buyers,1,0,0
C1765,Individual,F,USA,Colorado,Home,1,Yes,Client,29.6,4,1734167.51,433541.8775,1577.2325,272.3827064407109,4,Premium Home Buyers,1,1,0
C1766,Individual,F,USA,California,Home,4,No,Website,33.3,4,1371247.08,342811.77,1071.3925,314.1224940840367,4,Value-Oriented Buyers,0,0,0
C1767,Individual,M,USA,Colorado,Home,3,No,Website,48.2,4,1455838.91,363959.7275,1123.3175,306.3034005727021,4,Premium Home Buyers,1,0,0
C1768,Individual,F,Russia,Saint Petersburg,Home,4,No,Website,83.6,4,985105.21,246276.3025,834.6575,293.20516626979685,4,Value-Oriented Buyers,0,0,0
C1769,Company,M,USA,Oregon,Home,1,Yes,Client,40.8,3,985909.0,328636.3333333333,1101.55,302.27654056799446,3,Value-Oriented Buyers,0,1,0
C1770,Individual,F,USA,Washington,Home,1,Yes,Agency,80.7,3,1334771.42,444923.8066666666,1469.18,298.87729104255703,3,Premium Home Buyers,1,1,0
C1771,Company,M,USA,Georgia,Home,3,Yes,Client,51.1,3,1280895.97,426965.3233333333,1435.6633333333332,295.46912109968395,3,Premium Home Buyers,1,1,0
C1772,Company,F,Canada,Alberta,Investment,5,Yes,Agency,51.6,4,1105281.92,276320.48,1015.8675,278.3857397379068,4,Value-Oriented Buyers,0,1,1
C1773,Individual,M,USA,Nevada,Investment,3,Yes,Agency,45.6,4,1284141.19,321035.2975,984.6475,325.8423022286609,4,Value-Oriented Buyers,0,1,1
C1774,Individual,M,USA,Oregon,Home,4,No,Agency,41.6,4,1169335.49,292333.8725,1008.6625,291.8123075460439,4,Value-Oriented Buyers,0,0,0
C1775,Individual,F,USA,California,Home,3,No,Agency,56.1,4,1414776.99,353694.2475,1102.9725,325.9516616098468,4,Premium Home Buyers,1,0,0
C1776,Individual,F,France,Occitanie,Home,1,No,Website,53.6,3,1071718.4,357239.4666666666,1196.1733333333334,298.9628579482607,3,Value-Oriented Buyers,0,0,0
C1777,Individual,M,USA,California,Investment,5,No,Client,51.9,3,784629.95,261543.31666666665,900.46,290.7881392369621,3,Value-Oriented Buyers,0,0,1
C1778,Individual,M,USA,Georgia,Investment,4,Yes,Website,31.9,3,1216664.8199999998,405554.94,1339.73,297.1536000293384,3,Premium Home Buyers,1,1,1
C1779,Individual,F,USA,California,Home,5,No,Client,47.3,4,1563236.5499999998,390809.1375,1287.1,302.2992150315001,4,Premium Home Buyers,1,0,0
C1780,Individual,M,USA,Utah,Investment,1,No,Website,70.2,4,1735557.15,433889.2875,1341.715,324.7138363032643,4,Premium Home Buyers,1,0,1
C1781,Individual,F,USA,California,Home,4,No,Website,58.0,4,1383316.42,345829.105,1164.015,300.51273846670455,4,Premium Home Buyers,1,0,0
C1782,Individual,F,UK,England,Investment,1,No,Website,27.3,4,897646.55,224411.6375,783.64,284.9976118493869,4,Value-Oriented Buyers,0,0,1
C1783,Individual,M,USA,California,Home,3,No,Website,72.1,4,1136482.92,284120.73,883.805,330.2320419811449,4,Value-Oriented Buyers,0,0,0
C1784,Individual,M,Australia,Western Australia,Home,3,No,Client,28.5,4,1352274.53,338068.6325,1106.8725,306.34558660520224,4,Value-Oriented Buyers,0,0,0
C1785,Individual,F,USA,Colorado,Home,1,Yes,Website,70.5,3,1006568.23,335522.74333333335,1156.5633333333333,291.7071689510819,3,Value-Oriented Buyers,0,1,0
C1786,Individual,M,USA,California,Home,1,No,Website,31.1,4,1247095.22,311773.805,1102.2725,277.7613651797197,4,Value-Oriented Buyers,0,0,0
C1787,Individual,M,USA,Georgia,Investment,5,No,Agency,70.9,4,1289585.42,322396.355,1029.38,314.4113206013629,4,Value-Oriented Buyers,0,0,1
C1788,Individual,M,USA,California,Home,3,No,Website,36.8,3,1116876.81,372292.27,1155.6966666666667,322.3499808871125,3,Premium Home Buyers,1,0,0
C1789,Individual,M,USA,Colorado,Home,5,Yes,Agency,44.0,3,1359605.1,453201.7,1526.9566666666667,297.83922033386045,3,Premium Home Buyers,1,1,0
C1790,Individual,M,USA,Nevada,Investment,5,No,Client,86.5,4,1335521.08,333880.27,1159.9675,287.0574200531774,4,Value-Oriented Buyers,0,0,1
